"sexo","edad","nivel","cond_act","p3_1","p3_2","p3_5","p5","p6_1","p6_2","p6_3","p6_4","p6_5","p11","p25","p35","year","p12_info","p12_prac","p12_entr"
2,21,4,1,1,2,1,2,2,1,2,2,2,0,2,1,2022,2,2,2
2,32,3,1,1,2,2,2,2,1,2,2,2,0,0,1,2022,2,2,2
1,38,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,25,4,1,1,2,1,1,2,1,2,1,1,0,1,1,2022,2,2,2
2,39,3,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,54,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,1,2
2,27,5,1,2,1,1,0,0,0,0,0,0,3,3,1,2022,1,2,2
2,40,4,7,1,1,2,4,2,2,2,1,2,4,0,1,2022,1,2,2
2,55,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,2,1
2,39,2,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,38,2,1,2,1,1,0,0,0,0,0,0,3,4,1,2022,2,1,2
2,53,2,7,2,1,2,0,0,0,0,0,0,3,0,1,2022,2,1,2
2,39,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,35,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,33,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,23,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,26,4,1,1,1,2,4,2,2,2,1,1,4,0,1,2022,1,2,2
2,29,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,31,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,62,4,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,71,4,8,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
2,67,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,43,4,1,2,1,1,0,0,0,0,0,0,4,4,1,2022,1,2,2
1,54,3,1,1,1,2,4,2,2,2,1,2,4,0,1,2022,2,2,1
1,44,5,1,1,2,1,5,2,2,1,2,2,0,5,1,2022,2,2,2
2,44,4,7,2,1,1,0,0,0,0,0,0,3,3,1,2022,1,2,2
2,45,3,7,2,1,1,0,0,0,0,0,0,5,5,1,2022,2,2,1
2,22,3,1,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
1,61,3,8,1,2,2,3,2,2,1,2,1,0,0,1,2022,2,2,2
2,20,2,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,70,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,2,2
1,22,3,3,2,1,1,0,0,0,0,0,0,4,1,1,2022,1,1,2
2,59,2,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,40,3,1,1,1,1,5,2,2,1,2,2,5,5,1,2022,2,2,1
2,44,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,47,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,60,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,61,2,7,1,1,2,5,2,2,1,2,2,4,0,1,2022,2,1,1
2,44,4,7,1,2,2,3,2,2,2,2,1,0,0,1,2022,2,2,2
2,31,4,1,1,2,1,2,2,1,1,2,2,0,3,1,2022,2,2,2
1,27,3,1,1,2,2,4,2,2,1,2,1,0,0,1,2022,2,2,2
2,54,2,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,34,3,7,1,1,1,5,2,2,1,2,2,4,3,1,2022,2,1,2
2,51,4,1,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,2,1
2,57,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,45,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,47,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,59,3,1,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
1,55,4,4,1,1,1,3,2,2,2,2,1,3,3,1,2022,1,1,2
1,45,4,1,1,2,1,3,2,2,2,2,1,0,1,1,2022,2,2,2
2,21,2,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,57,3,1,1,2,2,3,2,2,2,1,2,0,0,1,2022,2,2,2
2,53,4,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,1,1
2,22,3,6,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,24,2,1,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
1,21,3,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,1,1
2,19,3,6,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
1,23,3,1,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,42,4,1,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
1,40,3,1,1,2,1,3,2,2,1,2,2,0,3,1,2022,2,2,2
1,67,5,8,1,1,1,4,2,2,2,1,2,4,3,1,2022,2,2,1
1,60,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,43,2,1,1,1,1,5,2,2,1,2,2,5,3,1,2022,2,2,1
2,32,2,7,1,1,2,4,2,2,2,1,2,4,0,1,2022,2,2,1
1,42,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,66,2,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,54,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,49,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,73,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,54,4,1,2,1,1,0,0,0,0,0,0,1,1,1,2022,2,1,2
2,52,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,23,4,1,1,1,2,2,2,1,2,2,2,3,0,1,2022,1,2,2
1,21,4,1,1,1,1,4,2,2,2,1,2,4,4,1,2022,1,2,2
1,22,4,1,1,1,1,4,2,2,2,1,2,4,4,1,2022,1,2,2
2,86,1,8,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,26,2,1,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
1,66,2,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,35,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,34,4,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,2,1
2,19,4,1,2,1,1,0,0,0,0,0,0,2,4,1,2022,1,1,2
1,60,3,1,2,2,1,0,0,0,0,0,0,0,1,1,2022,2,2,2
2,44,2,7,2,1,1,0,0,0,0,0,0,3,3,1,2022,1,2,2
2,30,2,7,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,28,3,1,1,2,1,3,2,2,2,2,1,0,1,1,2022,2,2,2
2,60,4,7,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,1,1
1,53,2,1,1,2,1,1,2,2,1,2,2,0,1,1,2022,2,2,2
2,34,4,1,2,1,1,0,0,0,0,0,0,4,4,1,2022,1,2,2
1,42,4,1,1,1,1,2,2,1,2,1,1,1,4,1,2022,1,2,2
2,55,3,1,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,63,4,1,1,1,2,3,2,1,1,2,2,2,0,1,2022,1,1,2
2,31,5,1,1,2,1,4,2,2,1,2,1,0,1,1,2022,2,2,2
2,36,2,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,44,3,2,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,69,2,7,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
2,52,2,3,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,43,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,75,2,7,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,35,3,1,1,1,1,4,2,2,2,1,2,3,3,1,2022,1,2,2
2,56,4,1,1,2,2,1,1,1,2,2,2,0,0,1,2022,2,2,2
2,29,3,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,41,2,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,38,2,1,1,2,1,4,2,2,2,1,2,0,3,1,2022,2,2,2
2,28,3,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,1,2
2,54,4,1,1,2,1,1,1,2,2,2,1,0,1,1,2022,2,2,2
2,45,3,1,1,1,2,4,2,2,1,1,2,3,0,1,2022,2,1,2
1,56,4,1,2,1,1,0,0,0,0,0,0,1,1,1,2022,1,2,2
2,21,4,1,1,2,2,2,2,1,2,2,2,0,0,1,2022,2,2,2
2,53,5,1,1,1,1,4,1,1,1,1,1,4,3,1,2022,2,2,1
1,21,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,49,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,60,2,3,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,58,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,45,2,2,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,27,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,70,2,1,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,69,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,79,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
1,23,4,6,1,1,1,3,2,2,2,1,1,3,2,1,2022,1,1,2
2,60,4,8,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,2,1
1,32,3,1,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,62,4,1,1,2,2,1,1,1,2,2,2,0,0,1,2022,2,2,2
2,66,2,1,1,1,2,5,2,2,1,2,2,5,0,1,2022,2,2,1
2,74,2,7,1,2,2,5,2,2,1,1,1,0,0,1,2022,2,2,2
1,59,2,9,1,1,2,5,2,2,1,2,2,3,0,1,2022,1,2,2
1,69,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,2,1
2,29,3,1,1,1,1,4,2,2,2,2,1,4,4,1,2022,1,2,1
2,55,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,33,4,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,46,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,49,4,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,31,2,7,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,63,4,1,1,1,1,3,2,2,1,1,1,3,3,1,2022,1,1,2
2,26,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,33,2,1,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,50,4,7,1,2,1,4,2,2,2,2,1,0,4,1,2022,2,2,2
2,43,3,7,1,2,1,3,2,2,2,1,1,0,3,1,2022,2,2,2
2,47,4,7,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,2,2
2,50,2,7,1,1,2,5,2,2,1,2,2,5,0,1,2022,2,2,1
2,41,3,1,2,1,1,0,0,0,0,0,0,4,4,1,2022,2,2,1
1,24,4,1,1,1,1,2,2,1,2,2,1,3,2,1,2022,1,2,2
2,55,3,7,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
2,34,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,30,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,49,4,7,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,58,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,50,4,1,1,2,1,3,2,2,2,2,1,0,4,1,2022,2,2,2
2,53,3,7,2,1,1,0,0,0,0,0,0,4,4,1,2022,1,1,1
2,25,2,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,2,1
1,64,3,8,1,2,1,3,2,2,2,1,1,0,4,1,2022,2,2,2
2,72,2,7,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
1,61,4,8,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,53,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,21,4,1,1,2,2,2,1,2,2,2,2,0,0,1,2022,2,2,2
1,37,4,1,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
2,71,4,8,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
1,70,5,8,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
1,82,3,8,1,2,2,4,2,2,2,2,1,0,0,1,2022,2,2,2
2,56,5,1,1,2,2,1,2,2,2,2,1,0,0,1,2022,2,2,2
2,44,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,64,2,7,1,2,2,5,2,2,2,1,1,0,0,1,2022,2,2,2
2,28,4,1,1,2,1,1,2,1,2,2,2,0,3,1,2022,2,2,2
2,55,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,22,2,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,37,3,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,40,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,54,4,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,44,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,54,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,65,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,30,2,7,1,2,2,2,1,2,2,2,2,0,0,1,2022,2,2,2
2,41,4,1,1,1,2,1,1,2,2,1,1,3,0,1,2022,1,1,1
1,42,4,1,1,1,2,1,2,2,2,1,1,3,0,1,2022,1,2,1
2,31,5,7,1,2,1,3,2,1,2,1,2,0,3,1,2022,2,2,2
2,46,4,1,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,40,5,1,1,2,1,1,2,1,1,2,1,0,4,1,2022,2,2,2
2,76,4,8,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,79,2,8,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,54,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,42,4,7,1,2,1,5,2,2,1,2,2,0,4,1,2022,2,2,2
2,60,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,53,2,1,1,2,2,1,2,1,2,2,2,0,0,1,2022,2,2,2
1,57,4,8,1,2,2,4,1,2,2,2,2,0,0,1,2022,2,2,2
1,32,4,1,1,2,2,1,1,1,2,2,2,0,0,1,2022,2,2,2
1,30,4,1,1,2,1,4,2,2,2,1,2,0,1,1,2022,2,2,2
1,32,4,4,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,48,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,33,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,73,2,7,1,1,2,5,2,2,1,2,2,5,0,1,2022,2,2,1
2,74,4,8,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,34,4,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,69,3,7,1,2,2,4,1,2,2,2,2,0,0,1,2022,2,2,2
1,26,4,1,1,2,1,1,2,2,2,1,1,0,3,1,2022,2,2,2
1,21,2,1,1,2,2,4,2,2,1,2,1,0,0,1,2022,2,2,2
2,27,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,24,4,1,1,2,1,3,2,2,2,1,1,0,3,1,2022,2,2,2
2,63,3,7,1,2,1,3,2,2,1,2,2,0,3,1,2022,2,2,2
2,36,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,58,2,8,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
2,39,4,1,2,1,1,0,0,0,0,0,0,4,1,1,2022,1,1,1
2,33,4,1,1,2,1,3,2,2,1,1,2,0,1,1,2022,2,2,2
1,63,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,28,3,1,1,1,1,3,2,2,1,2,2,4,3,1,2022,2,1,1
2,32,4,1,1,1,1,4,1,2,2,1,2,4,1,1,2022,2,2,1
2,45,4,7,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
2,47,2,7,1,2,2,4,2,2,1,2,2,0,0,1,2022,2,2,2
2,23,3,1,1,2,1,2,2,1,2,2,2,0,3,1,2022,2,2,2
2,40,4,1,1,1,2,3,2,2,1,1,1,4,0,1,2022,1,1,1
1,55,4,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,1,2
2,36,4,1,1,1,1,4,2,2,2,1,2,4,4,1,2022,2,1,2
1,23,4,1,2,1,1,0,0,0,0,0,0,4,4,1,2022,2,2,1
2,52,2,1,1,2,2,5,2,2,2,2,1,0,0,1,2022,2,2,2
2,43,5,4,1,1,1,4,2,2,2,1,2,2,2,1,2022,2,1,2
1,56,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,59,2,1,1,1,2,4,1,2,2,2,2,4,0,1,2022,2,1,1
1,21,2,1,1,2,1,1,2,1,2,2,2,0,3,1,2022,2,2,2
1,77,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,35,4,1,1,2,1,3,2,2,2,1,2,0,3,1,2022,2,2,2
1,37,2,4,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,38,3,1,1,2,2,3,2,2,2,2,1,0,0,1,2022,2,2,2
1,45,2,1,2,1,1,0,0,0,0,0,0,4,1,1,2022,1,2,1
2,34,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,40,5,1,1,1,2,3,2,2,1,2,2,4,0,1,2022,1,2,2
1,30,4,1,1,2,1,3,2,2,2,2,1,0,4,1,2022,2,2,2
2,51,5,1,1,2,2,1,2,2,1,2,2,0,0,1,2022,2,2,2
1,34,4,1,1,2,2,3,2,1,2,1,2,0,0,1,2022,2,2,2
2,32,3,7,2,1,1,0,0,0,0,0,0,4,3,1,2022,2,2,1
1,28,2,1,2,1,1,0,0,0,0,0,0,4,3,1,2022,1,2,2
1,60,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,29,3,6,1,1,1,2,2,2,2,2,1,3,2,1,2022,1,2,2
1,53,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,46,4,1,1,2,2,3,2,2,1,1,1,0,0,1,2022,2,2,2
2,36,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,20,3,6,1,2,2,4,2,1,2,2,2,0,0,1,2022,2,2,2
1,71,3,1,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
1,39,5,1,1,1,1,4,2,2,2,1,2,1,1,1,2022,1,2,2
2,32,2,7,1,1,2,4,2,2,2,2,1,4,0,1,2022,1,1,1
1,58,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,22,4,6,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,69,3,8,1,1,2,5,2,2,1,2,2,3,0,1,2022,2,1,1
1,84,5,8,1,1,2,3,2,2,2,1,1,3,0,1,2022,1,1,2
2,81,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,60,4,1,1,2,1,4,2,2,2,1,1,0,3,1,2022,2,2,2
2,32,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,34,4,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,2,2,1
1,21,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,34,4,1,1,1,2,3,2,2,2,1,2,4,0,1,2022,2,1,1
1,30,3,1,1,1,1,4,2,2,2,1,2,4,4,1,2022,1,2,2
1,68,4,8,1,2,2,3,2,2,2,1,1,0,0,1,2022,2,2,2
2,19,4,6,1,2,1,2,2,1,2,2,2,0,2,1,2022,2,2,2
2,65,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
1,24,4,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,54,4,1,1,2,1,4,2,2,1,2,2,0,3,1,2022,2,2,2
2,22,4,1,1,1,1,3,2,1,2,1,1,4,3,1,2022,1,2,1
2,27,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,54,3,1,1,1,2,4,2,1,2,1,2,4,0,1,2022,2,2,1
2,50,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,56,4,1,2,1,2,0,0,0,0,0,0,3,0,1,2022,1,2,2
2,29,2,7,2,1,1,0,0,0,0,0,0,4,4,1,2022,2,1,2
1,34,4,1,2,1,1,0,0,0,0,0,0,1,1,1,2022,1,2,1
1,25,4,1,2,2,1,0,0,0,0,0,0,0,1,1,2022,2,2,2
2,31,4,7,1,2,1,4,2,2,2,1,2,0,4,1,2022,2,2,2
1,68,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,22,4,2,1,2,1,1,2,1,2,2,2,0,3,1,2022,2,2,2
2,47,2,7,1,1,2,4,2,2,1,2,1,4,0,1,2022,2,2,1
1,55,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,50,4,1,2,2,1,0,0,0,0,0,0,0,1,1,2022,2,2,2
2,25,3,1,1,2,1,4,2,2,1,1,1,0,3,1,2022,2,2,2
1,62,2,1,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,30,4,1,1,2,1,3,2,2,2,2,1,0,4,1,2022,2,2,2
1,59,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,18,3,6,1,2,1,2,2,1,2,1,2,0,4,1,2022,2,2,2
1,52,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,61,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,26,4,1,1,1,1,4,2,2,2,2,1,4,4,1,2022,2,2,1
2,61,4,8,1,1,1,4,2,2,1,2,1,5,5,1,2022,2,2,1
1,40,4,1,1,1,1,4,2,2,2,1,2,4,4,1,2022,1,2,2
1,52,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,18,3,6,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
1,53,3,1,2,2,1,0,0,0,0,0,0,0,1,1,2022,2,2,2
2,25,3,1,1,2,1,4,2,2,2,1,1,0,4,1,2022,2,2,2
2,42,4,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,48,3,3,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,60,3,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,24,2,7,2,2,2,0,0,0,0,0,0,0,0,2,2022,2,2,2
1,23,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,46,2,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
1,40,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,44,4,1,2,1,1,0,0,0,0,0,0,1,3,1,2022,2,1,2
2,29,2,1,1,2,1,4,2,2,2,1,2,0,3,1,2022,2,2,2
2,43,4,1,1,2,1,3,2,2,2,2,1,0,3,1,2022,2,2,2
2,48,4,7,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
2,71,2,7,1,2,2,3,2,2,1,2,2,0,0,1,2022,2,2,2
1,45,4,1,2,1,2,0,0,0,0,0,0,4,0,1,2022,1,2,2
2,30,4,7,1,1,1,4,2,2,2,2,1,4,4,1,2022,2,1,2
1,40,4,1,2,1,1,0,0,0,0,0,0,4,3,1,2022,1,2,2
2,43,2,1,1,2,2,2,2,1,2,2,2,0,0,1,2022,2,2,2
1,40,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
1,20,3,1,2,2,1,0,0,0,0,0,0,0,4,1,2022,2,2,2
2,43,2,7,1,1,1,5,2,2,1,2,2,4,4,1,2022,1,2,2
2,35,3,1,2,1,1,0,0,0,0,0,0,4,4,1,2022,2,2,1
2,35,4,1,1,1,1,1,2,1,2,2,2,4,1,1,2022,1,2,2
1,28,4,1,1,1,2,2,2,1,2,2,2,2,0,1,2022,1,2,2
1,44,5,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,46,4,1,2,1,1,0,0,0,0,0,0,4,3,1,2022,1,1,1
1,42,4,1,1,1,1,1,2,2,1,1,2,3,3,1,2022,1,2,2
2,53,2,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,53,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,54,4,8,1,2,2,3,2,1,1,2,2,0,0,1,2022,2,2,2
2,75,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,23,3,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
1,73,2,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,74,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,70,3,7,1,2,2,4,2,2,2,1,2,0,0,1,2022,2,2,2
1,29,5,1,1,1,1,2,2,1,2,2,2,3,2,1,2022,1,2,2
1,53,4,1,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,38,3,7,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
2,57,3,1,1,1,1,1,1,2,1,2,2,5,1,1,2022,2,2,1
2,20,4,6,1,1,1,2,2,1,1,1,2,2,2,1,2022,2,1,2
2,33,3,1,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,46,3,1,1,2,1,4,1,2,1,2,2,0,4,1,2022,2,2,2
2,51,4,1,1,1,1,1,2,1,2,2,2,1,1,1,2022,1,1,2
2,42,4,1,1,2,1,4,2,2,1,2,2,0,4,1,2022,2,2,2
1,37,2,1,1,1,1,1,1,2,2,2,2,4,3,1,2022,2,1,2
2,53,4,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,34,2,1,1,1,1,4,2,2,1,2,2,4,3,1,2022,2,2,1
1,26,3,1,1,2,1,4,1,2,2,2,2,0,4,1,2022,2,2,2
1,62,2,1,1,2,2,3,2,2,2,2,1,0,0,1,2022,2,2,2
1,59,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,18,3,6,1,1,1,2,2,1,2,2,2,4,2,1,2022,1,2,2
2,30,4,1,1,1,1,1,2,1,2,2,2,3,3,1,2022,1,2,1
2,58,4,1,1,1,1,3,2,2,2,1,2,1,3,1,2022,2,1,2
2,65,2,7,2,1,2,0,0,0,0,0,0,5,0,1,2022,2,2,1
2,20,3,7,2,2,2,0,0,0,0,0,0,0,0,1,2022,2,2,2
2,62,3,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,33,4,1,1,1,2,4,2,2,2,1,2,4,0,1,2022,2,2,1
2,35,4,7,2,2,1,0,0,0,0,0,0,0,3,1,2022,2,2,2
2,25,4,1,1,2,1,2,2,1,2,1,2,0,2,1,2022,2,2,2
1,56,2,1,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
2,39,2,7,1,2,2,5,2,2,1,2,2,0,0,1,2022,2,2,2
